거래량,거래금액_만원단위,20년7월TOP3대상여부,시장구분,종목명,종목번호,표준산업구분코드_대분류,표준산업구분코드_소분류,표준산업구분코드_중분류,평균가격,기준년월
341936.5,372074.15,N,코스닥,와이엔텍,A067900,수도· 하수 및 폐기물 처리· 원료 재생업,폐기물 처리업,폐기물 수집· 운반· 처리 및 원료 재생업,10881.38148457389,202001
336279.65,360474.25,N,코스닥,와이엔텍,A067900,수도· 하수 및 폐기물 처리· 원료 재생업,폐기물 처리업,폐기물 수집· 운반· 처리 및 원료 재생업,10719.478564938436,202002
378614.95454545453,331660.36363636365,N,코스닥,와이엔텍,A067900,수도· 하수 및 폐기물 처리· 원료 재생업,폐기물 처리업,폐기물 수집· 운반· 처리 및 원료 재생업,8759.832638796264,202003
388805.5,395242.5,N,코스닥,와이엔텍,A067900,수도· 하수 및 폐기물 처리· 원료 재생업,폐기물 처리업,폐기물 수집· 운반· 처리 및 원료 재생업,10165.558357584963,202004
557170.0,685050.4210526316,N,코스닥,와이엔텍,A067900,수도· 하수 및 폐기물 처리· 원료 재생업,폐기물 처리업,폐기물 수집· 운반· 처리 및 원료 재생업,12295.177792282993,202005
370272.3181818182,421714.13636363635,N,코스닥,와이엔텍,A067900,수도· 하수 및 폐기물 처리· 원료 재생업,폐기물 처리업,폐기물 수집· 운반· 처리 및 원료 재생업,11389.296894631972,202006
477340.75,588444.8,N,코스닥,와이엔텍,A067900,수도· 하수 및 폐기물 처리· 원료 재생업,폐기물 처리업,폐기물 수집· 운반· 처리 및 원료 재생업,12327.562647856905,202007
510300.5652173913,508968.26086956525,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,9973.891772052839,201907
597009.380952381,523899.1904761905,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,8775.392936714643,201908
771570.5263157894,609682.2631578947,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,7901.8345357111675,201909
636586.3333333334,514055.14285714284,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,8075.183458077319,201910
397586.38095238095,313419.0,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,7883.041648691138,201911
262494.65,196049.3,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,7468.6969810622795,201912
702672.55,562857.4,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,8010.237485440409,202001
1066078.55,864316.0,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,8107.43260897614,202002
629823.9545454546,362350.86363636365,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,5753.20867079235,202003
356248.35,232312.0,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,6521.0687993361935,202004
572671.8947368421,416933.63157894736,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,7280.497531148082,202005
290049.8181818182,205718.81818181818,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,7092.533947146383,202006
204955.95,132038.8,N,코스닥,도이치모터스,A067990,도매 및 소매업,자동차 판매업,자동차 및 부품 판매업,6442.3013823214205,202007
104343.78260869565,143021.4347826087,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,13706.75196997217,201907
138846.0,177904.19047619047,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,12813.058386715533,201908
112484.21052631579,166026.63157894736,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,14759.994385176868,201909
114956.0,172960.0,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,15045.756637322105,201910
244549.90476190476,388265.38095238095,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,15876.73408952657,201911
137508.5,207075.1,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,15059.076348007578,201912
331676.65,557422.3,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,16806.1966375987,202001
456873.0,814194.3,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,17821.020283536127,202002
576638.5454545454,781612.5,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,13554.634981674357,202003
532212.75,795335.75,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,14943.943939712079,202004
507109.7368421053,862773.1052631579,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,17013.538541694234,202005
412804.86363636365,676596.0,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,16390.213866181763,202006
942469.6,1738685.95,N,코스닥,다원시스,A068240,제조업,전동기· 발전기 및 전기 변환 · 공급 · 제어 장치 제조업,전기장비 제조업,18448.19132627726,202007
524800.4782608695,9809666.56521739,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,186921.82975376732,201907
964990.4761904762,14737108.095238095,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,152717.65327069597,201908
596536.2631578947,10011058.94736842,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,167819.78842950298,201909
617534.4761904762,11579458.42857143,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,187511.12488494953,201910
551939.0476190476,10247690.095238095,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,185667.06123519505,201911
684340.05,12200630.25,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,178283.15396709574,201912
571862.6,10022986.45,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,175269.13720183834,202001
665167.95,11605325.15,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,174472.10362435534,202002
2170410.590909091,39439255.0,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,181713.33647741098,202003
2103522.15,43466253.65,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,206635.58807783414,202004
702143.8947368421,14964817.631578946,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,213130.35324742997,202005
2034256.1818181819,56877783.09090909,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,279599.90289950965,202006
932755.25,29704400.65,Y,코스피,셀트리온,A068270,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,318458.68088118505,202007
103002.56521739131,156007.69565217392,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,15146.00100715094,201907
82529.95238095238,111879.09523809524,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,13556.18075746237,201908
51450.05263157895,69338.47368421052,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,13476.851847115904,201909
1362284.0,2810117.6666666665,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,20627.987017880754,201910
1091304.3333333333,2239410.0,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,20520.490312357113,201911
2542938.85,6332610.95,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,24902.72603291267,201912
659694.4,1641005.7,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,24875.24071752011,202001
383638.0,851701.9,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,22200.66573175754,202002
545902.6818181818,935851.5909090909,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,17143.19460370018,202003
1422964.05,3465259.45,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,24352.40335130041,202004
337004.94736842107,803566.6842105263,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,23844.35868035047,202005
251430.77272727274,559210.5909090909,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,22241.135595429576,202006
82455.6,177486.05,N,코스피,삼성출판사,A068290,정보통신업,서적· 잡지 및 기타 인쇄물 출판업,출판업,21525.04499391187,202007
438596.0,74031.43478260869,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,1687.918603512314,201907
1103024.1904761905,181493.90476190476,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,1645.420892206828,201908
615350.8947368421,105720.47368421052,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,1718.05183982746,201909
364898.7619047619,63054.142857142855,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,1727.9900465543346,201910
4921558.285714285,1066449.0,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,2166.8929596862877,201911
1017109.65,214578.55,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,2109.6894518698155,201912
4937027.75,1220999.9,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,2473.147735497334,202001
1628318.8,357864.55,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,2197.7548254064254,202002
2444572.727272727,418232.5909090909,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,1710.8617233723685,202003
10164472.75,2560240.65,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,2518.813039269548,202004
1737936.7368421052,412965.5263157895,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,2376.18273186493,202005
5024634.909090909,1275620.5909090908,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,2538.7328910228916,202006
13159033.45,4669916.0,N,코스닥,일신바이오,A068330,제조업,일반 목적용 기계 제조업,기타 기계 및 장비 제조업,3548.8290365277553,202007
120519.60869565218,499569.4347826087,N,코스닥,셀트리온제약,A068760,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,41451.29910305052,201907
192845.19047619047,610874.380952381,N,코스닥,셀트리온제약,A068760,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,31676.93108881563,201908
144983.42105263157,520868.1052631579,N,코스닥,셀트리온제약,A068760,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,35926.04599073942,201909
322543.5238095238,1293794.857142857,N,코스닥,셀트리온제약,A068760,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,40112.25653710227,201910
219073.0,835035.0,N,코스닥,셀트리온제약,A068760,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,38116.74647263697,201911
222381.25,881201.15,N,코스닥,셀트리온제약,A068760,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,39625.69461229308,201912
910929.7,4018130.15,N,코스닥,셀트리온제약,A068760,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,44110.211249012966,202001
341099.4,1461423.45,N,코스닥,셀트리온제약,A068760,제조업,의약품 제조업,의료용 물질 및 의약품 제조업,42844.50368426329,202002
